"","ID","List","Item","Rating","Order","Parenthesis","Modal_Label"
"2700","88080","5","12_lowhigh_no_1","100","Low-High","No","might_probably"
"2701","88080","5","13_highlow_no_1","78","High-Low","No","may_certainly"
"2702","88080","5","14_lowonly_yes_1","64","Low","Yes","may_certainly"
"2703","88080","5","15_highonly_yes_1","89","High","Yes","may_certainly"
"2704","88080","5","16_lowhigh_yes_1","72","Low-High","Yes","may_certainly"
"2705","88080","5","17_highlow_yes_1","82","High-Low","Yes","may_definitely"
"2706","88080","5","18_lowonly_no_1","81","Low","No","may_definitely"
"2707","88080","5","19_highonly_no_1","84","High","No","may_definitely"
"2708","88080","5","20_lowhigh_no_1","70","Low-High","No","may_definitely"
"2709","88080","5","21_highlow_no_1","83","High-Low","No","might_definitely"
"2710","88080","5","22_lowonly_yes_1","61","Low","Yes","might_definitely"
"2711","88080","5","23_highonly_yes_1","78","High","Yes","might_definitely"
"2712","88080","5","24_lowhigh_yes_1","65","Low-High","Yes","might_definitely"
"2713","88080","5","25_highlow_yes_1","81","High-Low","Yes","might_certainly"
"2714","88080","5","26_lowonly_no_1","70","Low","No","might_certainly"
"2715","88080","5","27_highonly_no_1","62","High","No","might_certainly"
"2716","88080","5","28_lowhigh_no_1","78","Low-High","No","might_certainly"
"2717","88080","5","29_highlow_no_1","80","High-Low","No","must_possibly"
"2718","88080","5","30_lowonly_yes_1","93","Low","Yes","must_possibly"
"2719","88080","5","31_highonly_yes_1","80","High","Yes","must_possibly"
"2720","88080","5","32_lowhigh_yes_1","75","Low-High","Yes","must_possibly"
"2721","88080","5","F1","84",NA,NA,"NA"
"2722","88080","5","F2","11",NA,NA,"NA"
"2723","88080","5","F3","10",NA,NA,"NA"
"2724","88080","5","F4","100",NA,NA,"NA"
"2725","88080","5","F5","15",NA,NA,"NA"
"2726","88080","5","F6","8",NA,NA,"NA"
"2727","88080","5","F7","71",NA,NA,"NA"
"2728","88080","5","F8","55",NA,NA,"NA"
"2729","88080","5","F9","83",NA,NA,"NA"
"2730","88080","5","F10","9",NA,NA,"NA"
"2731","88080","5","F11","10",NA,NA,"NA"
"2732","88080","5","F12","90",NA,NA,"NA"
"2733","88080","5","F13","80",NA,NA,"NA"
"2734","88080","5","F14","81",NA,NA,"NA"
"2735","88080","5","F15","11",NA,NA,"NA"
"2736","88080","5","F16","35",NA,NA,"NA"
"2737","88080","5","F17","10",NA,NA,"NA"
"2738","88080","5","F18","82",NA,NA,"NA"
"2739","88080","5","F19","81",NA,NA,"NA"
"2740","88080","5","F20","79",NA,NA,"NA"
"2741","88080","5","F21","10",NA,NA,"NA"
"2742","88080","5","F22","98",NA,NA,"NA"
"2743","88080","5","F23","10",NA,NA,"NA"
"2744","88080","5","F24","9",NA,NA,"NA"
"2745","88080","5","F25","9",NA,NA,"NA"
"2746","88080","5","F26","72",NA,NA,"NA"
"2747","88080","5","F27","15",NA,NA,"NA"
"2748","88080","5","F28","81",NA,NA,"NA"
"2749","88080","5","F29","93",NA,NA,"NA"
"2750","88080","5","F30","100",NA,NA,"NA"
"2751","88080","5","F31","100",NA,NA,"NA"
"2752","88080","5","F32","90",NA,NA,"NA"
"2753","95328","5","1_highlow_yes_1","50","High-Low","Yes","must_probably"
"2754","95328","5","2_lowonly_no_1","50","Low","No","must_probably"
"2755","95328","5","3_highonly_no_1","99","High","No","must_probably"
"2756","95328","5","4_lowhigh_no_1","52","Low-High","No","must_probably"
"2757","95328","5","5_highlow_no_1","61","High-Low","No","would_possibly"
"2758","95328","5","6_lowonly_yes_1","89","Low","Yes","would_possibly"
"2759","95328","5","7_highonly_yes_1","98","High","Yes","would_possibly"
"2760","95328","5","8_lowhigh_yes_1","75","Low-High","Yes","would_possibly"
"2761","95328","5","9_highlow_yes_1","50","High-Low","Yes","might_probably"
"2762","95328","5","10_lowonly_no_1","50","Low","No","might_probably"
"2763","95328","5","11_highonly_no_1","50","High","No","might_probably"
"2764","95328","5","12_lowhigh_no_1","50","Low-High","No","might_probably"
"2765","95328","5","13_highlow_no_1","51","High-Low","No","may_certainly"
"2766","95328","5","14_lowonly_yes_1","52","Low","Yes","may_certainly"
"2767","95328","5","15_highonly_yes_1","90","High","Yes","may_certainly"
"2768","95328","5","16_lowhigh_yes_1","52","Low-High","Yes","may_certainly"
"2769","95328","5","17_highlow_yes_1","51","High-Low","Yes","may_definitely"
"2770","95328","5","18_lowonly_no_1","50","Low","No","may_definitely"
"2771","95328","5","19_highonly_no_1","100","High","No","may_definitely"
"2772","95328","5","20_lowhigh_no_1","53","Low-High","No","may_definitely"
"2773","95328","5","21_highlow_no_1","58","High-Low","No","might_definitely"
"2774","95328","5","22_lowonly_yes_1","51","Low","Yes","might_definitely"
"2775","95328","5","23_highonly_yes_1","100","High","Yes","might_definitely"
"2776","95328","5","24_lowhigh_yes_1","81","Low-High","Yes","might_definitely"
"2777","95328","5","25_highlow_yes_1","76","High-Low","Yes","might_certainly"
"2778","95328","5","26_lowonly_no_1","50","Low","No","might_certainly"
"2779","95328","5","27_highonly_no_1","100","High","No","might_certainly"
"2780","95328","5","28_lowhigh_no_1","56","Low-High","No","might_certainly"
"2781","95328","5","29_highlow_no_1","74","High-Low","No","must_possibly"
"2782","95328","5","30_lowonly_yes_1","97","Low","Yes","must_possibly"
"2783","95328","5","31_highonly_yes_1","92","High","Yes","must_possibly"
"2784","95328","5","32_lowhigh_yes_1","80","Low-High","Yes","must_possibly"
"2785","95328","5","F1","92",NA,NA,"NA"
"2786","95328","5","F2","29",NA,NA,"NA"
"2787","95328","5","F3","10",NA,NA,"NA"
"2788","95328","5","F4","98",NA,NA,"NA"
"2789","95328","5","F5","3",NA,NA,"NA"
"2790","95328","5","F6","15",NA,NA,"NA"
"2791","95328","5","F7","99",NA,NA,"NA"
"2792","95328","5","F8","95",NA,NA,"NA"
"2793","95328","5","F9","99",NA,NA,"NA"
"2794","95328","5","F10","2",NA,NA,"NA"
"2795","95328","5","F11","30",NA,NA,"NA"
"2796","95328","5","F12","100",NA,NA,"NA"
"2797","95328","5","F13","88",NA,NA,"NA"
"2798","95328","5","F14","96",NA,NA,"NA"
"2799","95328","5","F15","3",NA,NA,"NA"
"2800","95328","5","F16","51",NA,NA,"NA"
"2801","95328","5","F17","18",NA,NA,"NA"
"2802","95328","5","F18","95",NA,NA,"NA"
"2803","95328","5","F19","96",NA,NA,"NA"
"2804","95328","5","F20","100",NA,NA,"NA"
"2805","95328","5","F21","82",NA,NA,"NA"
"2806","95328","5","F22","100",NA,NA,"NA"
"2807","95328","5","F23","5",NA,NA,"NA"
"2808","95328","5","F24","7",NA,NA,"NA"
"2809","95328","5","F25","1",NA,NA,"NA"
"2810","95328","5","F26","100",NA,NA,"NA"
"2811","95328","5","F27","4",NA,NA,"NA"
"2812","95328","5","F28","99",NA,NA,"NA"
"2813","95328","5","F29","94",NA,NA,"NA"
"2814","95328","5","F30","97",NA,NA,"NA"
"2815","95328","5","F31","100",NA,NA,"NA"
"2816","95328","5","F32","93",NA,NA,"NA"
"2817","96059","5","1_highlow_yes_1","68","High-Low","Yes","must_probably"
"2818","96059","5","2_lowonly_no_1","60","Low","No","must_probably"
"2819","96059","5","3_highonly_no_1","75","High","No","must_probably"
"2820","96059","5","4_lowhigh_no_1","70","Low-High","No","must_probably"
"2821","96059","5","5_highlow_no_1","71","High-Low","No","would_possibly"
"2822","96059","5","6_lowonly_yes_1","55","Low","Yes","would_possibly"
"2823","96059","5","7_highonly_yes_1","75","High","Yes","would_possibly"
"2824","96059","5","8_lowhigh_yes_1","19","Low-High","Yes","would_possibly"
"2825","96059","5","9_highlow_yes_1","50","High-Low","Yes","might_probably"
"2826","96059","5","10_lowonly_no_1","60","Low","No","might_probably"
"2827","96059","5","11_highonly_no_1","75","High","No","might_probably"
"2828","96059","5","12_lowhigh_no_1","56","Low-High","No","might_probably"
"2829","96059","5","13_highlow_no_1","56","High-Low","No","may_certainly"
"2830","96059","5","14_lowonly_yes_1","54","Low","Yes","may_certainly"
"2831","96059","5","15_highonly_yes_1","70","High","Yes","may_certainly"
"2832","96059","5","16_lowhigh_yes_1","54","Low-High","Yes","may_certainly"
"2833","96059","5","17_highlow_yes_1","55","High-Low","Yes","may_definitely"
"2834","96059","5","18_lowonly_no_1","50","Low","No","may_definitely"
"2835","96059","5","19_highonly_no_1","85","High","No","may_definitely"
"2836","96059","5","20_lowhigh_no_1","55","Low-High","No","may_definitely"
"2837","96059","5","21_highlow_no_1","59","High-Low","No","might_definitely"
"2838","96059","5","22_lowonly_yes_1","50","Low","Yes","might_definitely"
"2839","96059","5","23_highonly_yes_1","58","High","Yes","might_definitely"
"2840","96059","5","24_lowhigh_yes_1","65","Low-High","Yes","might_definitely"
"2841","96059","5","25_highlow_yes_1","50","High-Low","Yes","might_certainly"
"2842","96059","5","26_lowonly_no_1","50","Low","No","might_certainly"
"2843","96059","5","27_highonly_no_1","75","High","No","might_certainly"
"2844","96059","5","28_lowhigh_no_1","60","Low-High","No","might_certainly"
"2845","96059","5","29_highlow_no_1","75","High-Low","No","must_possibly"
"2846","96059","5","30_lowonly_yes_1","50","Low","Yes","must_possibly"
"2847","96059","5","31_highonly_yes_1","75","High","Yes","must_possibly"
"2848","96059","5","32_lowhigh_yes_1","70","Low-High","Yes","must_possibly"
"2849","96059","5","F1","95",NA,NA,"NA"
"2850","96059","5","F2","13",NA,NA,"NA"
"2851","96059","5","F3","70",NA,NA,"NA"
"2852","96059","5","F4","90",NA,NA,"NA"
"2853","96059","5","F5","20",NA,NA,"NA"
"2854","96059","5","F6","20",NA,NA,"NA"
"2855","96059","5","F7","95",NA,NA,"NA"
"2856","96059","5","F8","80",NA,NA,"NA"
"2857","96059","5","F9","84",NA,NA,"NA"
"2858","96059","5","F10","10",NA,NA,"NA"
"2859","96059","5","F11","25",NA,NA,"NA"
"2860","96059","5","F12","91",NA,NA,"NA"
"2861","96059","5","F13","80",NA,NA,"NA"
"2862","96059","5","F14","42",NA,NA,"NA"
"2863","96059","5","F15","25",NA,NA,"NA"
"2864","96059","5","F16","25",NA,NA,"NA"
"2865","96059","5","F17","20",NA,NA,"NA"
"2866","96059","5","F18","75",NA,NA,"NA"
"2867","96059","5","F19","75",NA,NA,"NA"
"2868","96059","5","F20","100",NA,NA,"NA"
"2869","96059","5","F21","16",NA,NA,"NA"
"2870","96059","5","F22","90",NA,NA,"NA"
"2871","96059","5","F23","30",NA,NA,"NA"
"2872","96059","5","F24","31",NA,NA,"NA"
"2873","96059","5","F25","10",NA,NA,"NA"
"2874","96059","5","F26","73",NA,NA,"NA"
"2875","96059","5","F27","24",NA,NA,"NA"
"2876","96059","5","F28","75",NA,NA,"NA"
"2877","96059","5","F29","100",NA,NA,"NA"
"2878","96059","5","F30","100",NA,NA,"NA"
"2879","96059","5","F31","85",NA,NA,"NA"
"2880","96059","5","F32","90",NA,NA,"NA"
"2881","97269","5","1_highlow_yes_1","50","High-Low","Yes","must_probably"
"2882","97269","5","2_lowonly_no_1","81","Low","No","must_probably"
"2883","97269","5","3_highonly_no_1","90","High","No","must_probably"
"2884","97269","5","4_lowhigh_no_1","94","Low-High","No","must_probably"
"2885","97269","5","5_highlow_no_1","30","High-Low","No","would_possibly"
"2886","97269","5","6_lowonly_yes_1","50","Low","Yes","would_possibly"
"2887","97269","5","7_highonly_yes_1","87","High","Yes","would_possibly"
"2888","97269","5","8_lowhigh_yes_1","50","Low-High","Yes","would_possibly"
"2889","97269","5","9_highlow_yes_1","0","High-Low","Yes","might_probably"
"2890","97269","5","10_lowonly_no_1","10","Low","No","might_probably"
"2891","97269","5","11_highonly_no_1","81","High","No","might_probably"
"2892","97269","5","12_lowhigh_no_1","56","Low-High","No","might_probably"
"2893","97269","5","13_highlow_no_1","50","High-Low","No","may_certainly"
"2894","97269","5","14_lowonly_yes_1","50","Low","Yes","may_certainly"
"2895","97269","5","15_highonly_yes_1","93","High","Yes","may_certainly"
"2896","97269","5","16_lowhigh_yes_1","50","Low-High","Yes","may_certainly"
"2897","97269","5","17_highlow_yes_1","50","High-Low","Yes","may_definitely"
"2898","97269","5","18_lowonly_no_1","30","Low","No","may_definitely"
"2899","97269","5","19_highonly_no_1","100","High","No","may_definitely"
"2900","97269","5","20_lowhigh_no_1","50","Low-High","No","may_definitely"
"2901","97269","5","21_highlow_no_1","50","High-Low","No","might_definitely"
"2902","97269","5","22_lowonly_yes_1","50","Low","Yes","might_definitely"
"2903","97269","5","23_highonly_yes_1","96","High","Yes","might_definitely"
"2904","97269","5","24_lowhigh_yes_1","80","Low-High","Yes","might_definitely"
"2905","97269","5","25_highlow_yes_1","50","High-Low","Yes","might_certainly"
"2906","97269","5","26_lowonly_no_1","50","Low","No","might_certainly"
"2907","97269","5","27_highonly_no_1","94","High","No","might_certainly"
"2908","97269","5","28_lowhigh_no_1","61","Low-High","No","might_certainly"
"2909","97269","5","29_highlow_no_1","70","High-Low","No","must_possibly"
"2910","97269","5","30_lowonly_yes_1","61","Low","Yes","must_possibly"
"2911","97269","5","31_highonly_yes_1","96","High","Yes","must_possibly"
"2912","97269","5","32_lowhigh_yes_1","40","Low-High","Yes","must_possibly"
"2913","97269","5","F1","90",NA,NA,"NA"
"2914","97269","5","F2","0",NA,NA,"NA"
"2915","97269","5","F3","4",NA,NA,"NA"
"2916","97269","5","F4","100",NA,NA,"NA"
"2917","97269","5","F5","2",NA,NA,"NA"
"2918","97269","5","F6","0",NA,NA,"NA"
"2919","97269","5","F7","90",NA,NA,"NA"
"2920","97269","5","F8","95",NA,NA,"NA"
"2921","97269","5","F9","95",NA,NA,"NA"
"2922","97269","5","F10","2",NA,NA,"NA"
"2923","97269","5","F11","10",NA,NA,"NA"
"2924","97269","5","F12","100",NA,NA,"NA"
"2925","97269","5","F13","82",NA,NA,"NA"
"2926","97269","5","F14","95",NA,NA,"NA"
"2927","97269","5","F15","0",NA,NA,"NA"
"2928","97269","5","F16","10",NA,NA,"NA"
"2929","97269","5","F17","2",NA,NA,"NA"
"2930","97269","5","F18","95",NA,NA,"NA"
"2931","97269","5","F19","100",NA,NA,"NA"
"2932","97269","5","F20","100",NA,NA,"NA"
"2933","97269","5","F21","0",NA,NA,"NA"
"2934","97269","5","F22","100",NA,NA,"NA"
"2935","97269","5","F23","0",NA,NA,"NA"
"2936","97269","5","F24","2",NA,NA,"NA"
"2937","97269","5","F25","0",NA,NA,"NA"
"2938","97269","5","F26","100",NA,NA,"NA"
"2939","97269","5","F27","8",NA,NA,"NA"
"2940","97269","5","F28","92",NA,NA,"NA"
"2941","97269","5","F29","100",NA,NA,"NA"
"2942","97269","5","F30","100",NA,NA,"NA"
"2943","97269","5","F31","98",NA,NA,"NA"
"2944","97269","5","F32","100",NA,NA,"NA"
"2945","96046","5","1_highlow_yes_1","67","High-Low","Yes","must_probably"
"2946","96046","5","2_lowonly_no_1","73","Low","No","must_probably"
"2947","96046","5","3_highonly_no_1","50","High","No","must_probably"
"2948","96046","5","4_lowhigh_no_1","67","Low-High","No","must_probably"
"2949","96046","5","5_highlow_no_1","85","High-Low","No","would_possibly"
"2950","96046","5","6_lowonly_yes_1","72","Low","Yes","would_possibly"
"2951","96046","5","7_highonly_yes_1","55","High","Yes","would_possibly"
"2952","96046","5","8_lowhigh_yes_1","85","Low-High","Yes","would_possibly"
"2953","96046","5","9_highlow_yes_1","51","High-Low","Yes","might_probably"
"2954","96046","5","10_lowonly_no_1","82","Low","No","might_probably"
"2955","96046","5","11_highonly_no_1","55","High","No","might_probably"
"2956","96046","5","12_lowhigh_no_1","79","Low-High","No","might_probably"
"2957","96046","5","13_highlow_no_1","76","High-Low","No","may_certainly"
"2958","96046","5","14_lowonly_yes_1","77","Low","Yes","may_certainly"
"2959","96046","5","15_highonly_yes_1","64","High","Yes","may_certainly"
"2960","96046","5","16_lowhigh_yes_1","75","Low-High","Yes","may_certainly"
"2961","96046","5","17_highlow_yes_1","74","High-Low","Yes","may_definitely"
"2962","96046","5","18_lowonly_no_1","67","Low","No","may_definitely"
"2963","96046","5","19_highonly_no_1","91","High","No","may_definitely"
"2964","96046","5","20_lowhigh_no_1","87","Low-High","No","may_definitely"
"2965","96046","5","21_highlow_no_1","65","High-Low","No","might_definitely"
"2966","96046","5","22_lowonly_yes_1","69","Low","Yes","might_definitely"
"2967","96046","5","23_highonly_yes_1","73","High","Yes","might_definitely"
"2968","96046","5","24_lowhigh_yes_1","73","Low-High","Yes","might_definitely"
"2969","96046","5","25_highlow_yes_1","93","High-Low","Yes","might_certainly"
"2970","96046","5","26_lowonly_no_1","82","Low","No","might_certainly"
"2971","96046","5","27_highonly_no_1","94","High","No","might_certainly"
"2972","96046","5","28_lowhigh_no_1","43","Low-High","No","might_certainly"
"2973","96046","5","29_highlow_no_1","80","High-Low","No","must_possibly"
"2974","96046","5","30_lowonly_yes_1","85","Low","Yes","must_possibly"
"2975","96046","5","31_highonly_yes_1","21","High","Yes","must_possibly"
"2976","96046","5","32_lowhigh_yes_1","82","Low-High","Yes","must_possibly"
"2977","96046","5","F1","87",NA,NA,"NA"
"2978","96046","5","F2","1",NA,NA,"NA"
"2979","96046","5","F3","29",NA,NA,"NA"
"2980","96046","5","F4","91",NA,NA,"NA"
"2981","96046","5","F5","4",NA,NA,"NA"
"2982","96046","5","F6","5",NA,NA,"NA"
"2983","96046","5","F7","94",NA,NA,"NA"
"2984","96046","5","F8","93",NA,NA,"NA"
"2985","96046","5","F9","2",NA,NA,"NA"
"2986","96046","5","F10","1",NA,NA,"NA"
"2987","96046","5","F11","8",NA,NA,"NA"
"2988","96046","5","F12","52",NA,NA,"NA"
"2989","96046","5","F13","35",NA,NA,"NA"
"2990","96046","5","F14","100",NA,NA,"NA"
"2991","96046","5","F15","4",NA,NA,"NA"
"2992","96046","5","F16","56",NA,NA,"NA"
"2993","96046","5","F17","2",NA,NA,"NA"
"2994","96046","5","F18","82",NA,NA,"NA"
"2995","96046","5","F19","100",NA,NA,"NA"
"2996","96046","5","F20","100",NA,NA,"NA"
"2997","96046","5","F21","8",NA,NA,"NA"
"2998","96046","5","F22","100",NA,NA,"NA"
"2999","96046","5","F23","4",NA,NA,"NA"
"3000","96046","5","F24","5",NA,NA,"NA"
"3001","96046","5","F25","4",NA,NA,"NA"
"3002","96046","5","F26","83",NA,NA,"NA"
"3003","96046","5","F27","5",NA,NA,"NA"
"3004","96046","5","F28","92",NA,NA,"NA"
"3005","96046","5","F29","100",NA,NA,"NA"
"3006","96046","5","F30","94",NA,NA,"NA"
"3007","96046","5","F31","100",NA,NA,"NA"
"3008","96046","5","F32","100",NA,NA,"NA"
"3009","96141","5","1_highlow_yes_1","80","High-Low","Yes","must_probably"
"3010","96141","5","2_lowonly_no_1","75","Low","No","must_probably"
"3011","96141","5","3_highonly_no_1","66","High","No","must_probably"
"3012","96141","5","4_lowhigh_no_1","45","Low-High","No","must_probably"
"3013","96141","5","5_highlow_no_1","35","High-Low","No","would_possibly"
"3014","96141","5","6_lowonly_yes_1","50","Low","Yes","would_possibly"
"3015","96141","5","7_highonly_yes_1","95","High","Yes","would_possibly"
"3016","96141","5","8_lowhigh_yes_1","85","Low-High","Yes","would_possibly"
"3017","96141","5","9_highlow_yes_1","50","High-Low","Yes","might_probably"
"3018","96141","5","10_lowonly_no_1","49","Low","No","might_probably"
"3019","96141","5","11_highonly_no_1","50","High","No","might_probably"
"3020","96141","5","12_lowhigh_no_1","10","Low-High","No","might_probably"
"3021","96141","5","13_highlow_no_1","50","High-Low","No","may_certainly"
"3022","96141","5","14_lowonly_yes_1","50","Low","Yes","may_certainly"
"3023","96141","5","15_highonly_yes_1","87","High","Yes","may_certainly"
"3024","96141","5","16_lowhigh_yes_1","66","Low-High","Yes","may_certainly"
"3025","96141","5","17_highlow_yes_1","54","High-Low","Yes","may_definitely"
"3026","96141","5","18_lowonly_no_1","40","Low","No","may_definitely"
"3027","96141","5","19_highonly_no_1","75","High","No","may_definitely"
"3028","96141","5","20_lowhigh_no_1","50","Low-High","No","may_definitely"
"3029","96141","5","21_highlow_no_1","50","High-Low","No","might_definitely"
"3030","96141","5","22_lowonly_yes_1","50","Low","Yes","might_definitely"
"3031","96141","5","23_highonly_yes_1","50","High","Yes","might_definitely"
"3032","96141","5","24_lowhigh_yes_1","30","Low-High","Yes","might_definitely"
"3033","96141","5","25_highlow_yes_1","50","High-Low","Yes","might_certainly"
"3034","96141","5","26_lowonly_no_1","50","Low","No","might_certainly"
"3035","96141","5","27_highonly_no_1","41","High","No","might_certainly"
"3036","96141","5","28_lowhigh_no_1","50","Low-High","No","might_certainly"
"3037","96141","5","29_highlow_no_1","30","High-Low","No","must_possibly"
"3038","96141","5","30_lowonly_yes_1","60","Low","Yes","must_possibly"
"3039","96141","5","31_highonly_yes_1","85","High","Yes","must_possibly"
"3040","96141","5","32_lowhigh_yes_1","73","Low-High","Yes","must_possibly"
"3041","96141","5","F1","82",NA,NA,"NA"
"3042","96141","5","F2","1",NA,NA,"NA"
"3043","96141","5","F3","10",NA,NA,"NA"
"3044","96141","5","F4","89",NA,NA,"NA"
"3045","96141","5","F5","11",NA,NA,"NA"
"3046","96141","5","F6","5",NA,NA,"NA"
"3047","96141","5","F7","91",NA,NA,"NA"
"3048","96141","5","F8","97",NA,NA,"NA"
"3049","96141","5","F9","84",NA,NA,"NA"
"3050","96141","5","F10","50",NA,NA,"NA"
"3051","96141","5","F11","40",NA,NA,"NA"
"3052","96141","5","F12","90",NA,NA,"NA"
"3053","96141","5","F13","70",NA,NA,"NA"
"3054","96141","5","F14","70",NA,NA,"NA"
"3055","96141","5","F15","5",NA,NA,"NA"
"3056","96141","5","F16","1",NA,NA,"NA"
"3057","96141","5","F17","1",NA,NA,"NA"
"3058","96141","5","F18","90",NA,NA,"NA"
"3059","96141","5","F19","64",NA,NA,"NA"
"3060","96141","5","F20","98",NA,NA,"NA"
"3061","96141","5","F21","3",NA,NA,"NA"
"3062","96141","5","F22","99",NA,NA,"NA"
"3063","96141","5","F23","2",NA,NA,"NA"
"3064","96141","5","F24","13",NA,NA,"NA"
"3065","96141","5","F25","15",NA,NA,"NA"
"3066","96141","5","F26","85",NA,NA,"NA"
"3067","96141","5","F27","20",NA,NA,"NA"
"3068","96141","5","F28","94",NA,NA,"NA"
"3069","96141","5","F29","99",NA,NA,"NA"
"3070","96141","5","F30","92",NA,NA,"NA"
"3071","96141","5","F31","95",NA,NA,"NA"
"3072","96141","5","F32","61",NA,NA,"NA"
"3073","80086","5","1_highlow_yes_1","86","High-Low","Yes","must_probably"
"3074","80086","5","2_lowonly_no_1","81","Low","No","must_probably"
"3075","80086","5","3_highonly_no_1","82","High","No","must_probably"
"3076","80086","5","4_lowhigh_no_1","62","Low-High","No","must_probably"
"3077","80086","5","5_highlow_no_1","77","High-Low","No","would_possibly"
"3078","80086","5","6_lowonly_yes_1","78","Low","Yes","would_possibly"
"3079","80086","5","7_highonly_yes_1","98","High","Yes","would_possibly"
"3080","80086","5","8_lowhigh_yes_1","72","Low-High","Yes","would_possibly"
"3081","80086","5","9_highlow_yes_1","2","High-Low","Yes","might_probably"
"3082","80086","5","10_lowonly_no_1","67","Low","No","might_probably"
"3083","80086","5","11_highonly_no_1","63","High","No","might_probably"
"3084","80086","5","12_lowhigh_no_1","80","Low-High","No","might_probably"
"3085","80086","5","13_highlow_no_1","71","High-Low","No","may_certainly"
"3086","80086","5","14_lowonly_yes_1","37","Low","Yes","may_certainly"
"3087","80086","5","15_highonly_yes_1","77","High","Yes","may_certainly"
"3088","80086","5","16_lowhigh_yes_1","84","Low-High","Yes","may_certainly"
"3089","80086","5","17_highlow_yes_1","29","High-Low","Yes","may_definitely"
"3090","80086","5","18_lowonly_no_1","61","Low","No","may_definitely"
"3091","80086","5","19_highonly_no_1","100","High","No","may_definitely"
"3092","80086","5","20_lowhigh_no_1","79","Low-High","No","may_definitely"
"3093","80086","5","21_highlow_no_1","40","High-Low","No","might_definitely"
"3094","80086","5","22_lowonly_yes_1","52","Low","Yes","might_definitely"
"3095","80086","5","23_highonly_yes_1","91","High","Yes","might_definitely"
"3096","80086","5","24_lowhigh_yes_1","82","Low-High","Yes","might_definitely"
"3097","80086","5","25_highlow_yes_1","55","High-Low","Yes","might_certainly"
"3098","80086","5","26_lowonly_no_1","71","Low","No","might_certainly"
"3099","80086","5","27_highonly_no_1","95","High","No","might_certainly"
"3100","80086","5","28_lowhigh_no_1","68","Low-High","No","might_certainly"
"3101","80086","5","29_highlow_no_1","67","High-Low","No","must_possibly"
"3102","80086","5","30_lowonly_yes_1","66","Low","Yes","must_possibly"
"3103","80086","5","31_highonly_yes_1","94","High","Yes","must_possibly"
"3104","80086","5","32_lowhigh_yes_1","84","Low-High","Yes","must_possibly"
"3105","80086","5","F1","81",NA,NA,"NA"
"3106","80086","5","F2","1",NA,NA,"NA"
"3107","80086","5","F3","20",NA,NA,"NA"
"3108","80086","5","F4","96",NA,NA,"NA"
"3109","80086","5","F5","2",NA,NA,"NA"
"3110","80086","5","F6","1",NA,NA,"NA"
"3111","80086","5","F7","89",NA,NA,"NA"
"3112","80086","5","F8","75",NA,NA,"NA"
"3113","80086","5","F9","58",NA,NA,"NA"
"3114","80086","5","F10","1",NA,NA,"NA"
"3115","80086","5","F11","26",NA,NA,"NA"
"3116","80086","5","F12","80",NA,NA,"NA"
"3117","80086","5","F13","78",NA,NA,"NA"
"3118","80086","5","F14","87",NA,NA,"NA"
"3119","80086","5","F15","1",NA,NA,"NA"
"3120","80086","5","F16","11",NA,NA,"NA"
"3121","80086","5","F17","13",NA,NA,"NA"
"3122","80086","5","F18","96",NA,NA,"NA"
"3123","80086","5","F19","89",NA,NA,"NA"
"3124","80086","5","F20","95",NA,NA,"NA"
"3125","80086","5","F21","1",NA,NA,"NA"
"3126","80086","5","F22","100",NA,NA,"NA"
"3127","80086","5","F23","6",NA,NA,"NA"
"3128","80086","5","F24","9",NA,NA,"NA"
"3129","80086","5","F25","1",NA,NA,"NA"
"3130","80086","5","F26","100",NA,NA,"NA"
"3131","80086","5","F27","16",NA,NA,"NA"
"3132","80086","5","F28","93",NA,NA,"NA"
"3133","80086","5","F29","100",NA,NA,"NA"
"3134","80086","5","F30","100",NA,NA,"NA"
"3135","80086","5","F31","95",NA,NA,"NA"
"3136","80086","5","F32","100",NA,NA,"NA"
"3137","96124","5","1_highlow_yes_1","65","High-Low","Yes","must_probably"
"3138","96124","5","2_lowonly_no_1","72","Low","No","must_probably"
"3139","96124","5","3_highonly_no_1","91","High","No","must_probably"
"3140","96124","5","4_lowhigh_no_1","79","Low-High","No","must_probably"
"3141","96124","5","5_highlow_no_1","65","High-Low","No","would_possibly"
"3142","96124","5","6_lowonly_yes_1","63","Low","Yes","would_possibly"
"3143","96124","5","7_highonly_yes_1","66","High","Yes","would_possibly"
"3144","96124","5","8_lowhigh_yes_1","71","Low-High","Yes","would_possibly"
"3145","96124","5","9_highlow_yes_1","51","High-Low","Yes","might_probably"
"3146","96124","5","10_lowonly_no_1","72","Low","No","might_probably"
"3147","96124","5","11_highonly_no_1","72","High","No","might_probably"
"3148","96124","5","12_lowhigh_no_1","61","Low-High","No","might_probably"
"3149","96124","5","13_highlow_no_1","69","High-Low","No","may_certainly"
"3150","96124","5","14_lowonly_yes_1","55","Low","Yes","may_certainly"
"3151","96124","5","15_highonly_yes_1","75","High","Yes","may_certainly"
"3152","96124","5","16_lowhigh_yes_1","61","Low-High","Yes","may_certainly"
"3153","96124","5","17_highlow_yes_1","69","High-Low","Yes","may_definitely"
"3154","96124","5","18_lowonly_no_1","50","Low","No","may_definitely"
"3155","96124","5","19_highonly_no_1","91","High","No","may_definitely"
"3156","96124","5","20_lowhigh_no_1","75","Low-High","No","may_definitely"
"3157","96124","5","21_highlow_no_1","73","High-Low","No","might_definitely"
