id,random,item,condition,choice,mean_accuracy
91092,1,5,highlow,1,0.96
91092,1,6,lowhigh,0,0.96
91092,1,9,highlow,1,0.96
91092,1,10,lowhigh,1,0.96
91092,1,13,highlow,0,0.96
91092,1,14,lowhigh,0,0.96
91092,1,17,highlow,1,0.96
91092,1,18,lowhigh,0,0.96
91092,1,21,highlow,0,0.96
91092,1,22,lowhigh,1,0.96
91092,1,25,highlow,1,0.96
91092,1,26,lowhigh,1,0.96
91092,1,29,highlow,1,0.96
91092,1,30,lowhigh,0,0.96
91092,1,33,highlow,0,0.96
91092,1,34,lowhigh,1,0.96
91092,1,37,highlow,0,0.96
91092,1,38,lowhigh,1,0.96
91092,1,41,highlow,1,0.96
91092,1,42,lowhigh,1,0.96
91092,1,45,highlow,1,0.96
91092,1,46,lowhigh,1,0.96
92907,4,2,highlow,1,0.96
92907,4,3,lowhigh,1,0.96
92907,4,6,highlow,1,0.96
92907,4,7,lowhigh,0,0.96
92907,4,10,highlow,0,0.96
92907,4,11,lowhigh,1,0.96
92907,4,14,highlow,0,0.96
92907,4,15,lowhigh,1,0.96
92907,4,18,highlow,1,0.96
92907,4,19,lowhigh,1,0.96
92907,4,22,highlow,1,0.96
92907,4,23,lowhigh,1,0.96
92907,4,26,highlow,1,0.96
92907,4,27,lowhigh,1,0.96
92907,4,30,highlow,1,0.96
92907,4,31,lowhigh,0,0.96
92907,4,34,highlow,1,0.96
92907,4,35,lowhigh,1,0.96
92907,4,38,highlow,0,0.96
92907,4,39,lowhigh,1,0.96
92907,4,42,highlow,1,0.96
92907,4,43,lowhigh,1,0.96
92907,4,46,highlow,1,0.96
92907,4,47,lowhigh,0,0.96
80001,3,3,highlow,1,0.96
80001,3,4,lowhigh,1,0.96
80001,3,7,highlow,0,0.96
80001,3,8,lowhigh,1,0.96
80001,3,11,highlow,1,0.96
80001,3,12,lowhigh,1,0.96
80001,3,15,highlow,1,0.96
80001,3,16,lowhigh,1,0.96
80001,3,19,highlow,1,0.96
80001,3,20,lowhigh,1,0.96
80001,3,23,highlow,0,0.96
80001,3,24,lowhigh,1,0.96
80001,3,27,highlow,0,0.96
80001,3,28,lowhigh,0,0.96
80001,3,31,highlow,1,0.96
80001,3,32,lowhigh,1,0.96
80001,3,35,highlow,0,0.96
80001,3,36,lowhigh,1,0.96
80001,3,39,highlow,0,0.96
80001,3,40,lowhigh,1,0.96
80001,3,43,highlow,1,0.96
80001,3,44,lowhigh,0,0.96
80001,3,47,highlow,1,0.96
80001,3,48,lowhigh,1,0.96
91973,3,3,highlow,1,0.96
91973,3,4,lowhigh,1,0.96
91973,3,7,highlow,1,0.96
91973,3,8,lowhigh,1,0.96
91973,3,11,highlow,1,0.96
91973,3,12,lowhigh,1,0.96
91973,3,15,highlow,1,0.96
91973,3,16,lowhigh,1,0.96
91973,3,19,highlow,1,0.96
91973,3,20,lowhigh,1,0.96
91973,3,23,highlow,1,0.96
91973,3,24,lowhigh,1,0.96
91973,3,27,highlow,1,0.96
91973,3,28,lowhigh,1,0.96
91973,3,31,highlow,1,0.96
91973,3,32,lowhigh,1,0.96
91973,3,35,highlow,1,0.96
91973,3,36,lowhigh,1,0.96
91973,3,39,highlow,1,0.96
91973,3,40,lowhigh,1,0.96
91973,3,43,highlow,1,0.96
91973,3,44,lowhigh,1,0.96
91973,3,47,highlow,1,0.96
91973,3,48,lowhigh,1,0.96
92458,1,1,highlow,1,1
92458,1,2,lowhigh,1,1
92458,1,5,highlow,1,1
92458,1,6,lowhigh,1,1
92458,1,9,highlow,1,1
92458,1,10,lowhigh,0,1
92458,1,13,highlow,1,1
92458,1,14,lowhigh,1,1
92458,1,17,highlow,1,1
92458,1,18,lowhigh,1,1
92458,1,21,highlow,1,1
92458,1,22,lowhigh,1,1
92458,1,25,highlow,1,1
92458,1,26,lowhigh,1,1
92458,1,29,highlow,1,1
92458,1,30,lowhigh,1,1
92458,1,33,highlow,1,1
92458,1,34,lowhigh,1,1
92458,1,37,highlow,1,1
92458,1,38,lowhigh,0,1
92458,1,41,highlow,1,1
92458,1,42,lowhigh,1,1
92458,1,45,highlow,1,1
92458,1,46,lowhigh,1,1
92946,2,1,lowhigh,1,0.92
92946,2,4,highlow,1,0.92
92946,2,5,lowhigh,0,0.92
92946,2,8,highlow,1,0.92
92946,2,9,lowhigh,0,0.92
92946,2,12,highlow,0,0.92
92946,2,13,lowhigh,1,0.92
92946,2,16,highlow,1,0.92
92946,2,17,lowhigh,0,0.92
92946,2,20,highlow,1,0.92
92946,2,21,lowhigh,1,0.92
92946,2,24,highlow,1,0.92
92946,2,25,lowhigh,0,0.92
92946,2,28,highlow,1,0.92
92946,2,29,lowhigh,1,0.92
92946,2,32,highlow,1,0.92
92946,2,33,lowhigh,1,0.92
92946,2,36,highlow,1,0.92
92946,2,37,lowhigh,1,0.92
92946,2,40,highlow,1,0.92
92946,2,41,lowhigh,1,0.92
92946,2,44,highlow,1,0.92
92946,2,45,lowhigh,1,0.92
92946,2,48,highlow,1,0.92
77458,4,2,highlow,0,0.92
77458,4,3,lowhigh,0,0.92
77458,4,6,highlow,1,0.92
77458,4,7,lowhigh,1,0.92
77458,4,10,highlow,1,0.92
77458,4,11,lowhigh,0,0.92
77458,4,14,highlow,0,0.92
77458,4,15,lowhigh,1,0.92
77458,4,18,highlow,0,0.92
77458,4,19,lowhigh,1,0.92
77458,4,22,highlow,0,0.92
77458,4,23,lowhigh,1,0.92
77458,4,26,highlow,1,0.92
77458,4,27,lowhigh,0,0.92
77458,4,30,highlow,0,0.92
77458,4,31,lowhigh,1,0.92
77458,4,34,highlow,0,0.92
77458,4,35,lowhigh,0,0.92
77458,4,38,highlow,0,0.92
77458,4,39,lowhigh,0,0.92
77458,4,42,highlow,1,0.92
77458,4,43,lowhigh,1,0.92
77458,4,46,highlow,0,0.92
77458,4,47,lowhigh,1,0.92
92067,3,3,highlow,1,0.92
92067,3,4,lowhigh,1,0.92
92067,3,7,highlow,1,0.92
92067,3,8,lowhigh,1,0.92
92067,3,11,highlow,1,0.92
92067,3,12,lowhigh,1,0.92
92067,3,15,highlow,1,0.92
92067,3,16,lowhigh,1,0.92
92067,3,19,highlow,1,0.92
92067,3,20,lowhigh,1,0.92
92067,3,23,highlow,1,0.92
92067,3,24,lowhigh,1,0.92
92067,3,27,highlow,1,0.92
92067,3,28,lowhigh,1,0.92
92067,3,31,highlow,1,0.92
92067,3,32,lowhigh,1,0.92
92067,3,35,highlow,1,0.92
92067,3,36,lowhigh,1,0.92
92067,3,39,highlow,1,0.92
92067,3,40,lowhigh,1,0.92
92067,3,43,highlow,0,0.92
92067,3,44,lowhigh,1,0.92
92067,3,47,highlow,1,0.92
92067,3,48,lowhigh,1,0.92
94826,2,1,lowhigh,0,0.96
94826,2,4,highlow,0,0.96
94826,2,5,lowhigh,1,0.96
94826,2,8,highlow,1,0.96
94826,2,9,lowhigh,0,0.96
94826,2,12,highlow,0,0.96
94826,2,13,lowhigh,1,0.96
94826,2,16,highlow,0,0.96
94826,2,17,lowhigh,0,0.96
94826,2,20,highlow,1,0.96
94826,2,21,lowhigh,1,0.96
94826,2,24,highlow,1,0.96
94826,2,25,lowhigh,1,0.96
94826,2,28,highlow,0,0.96
94826,2,29,lowhigh,1,0.96
94826,2,32,highlow,1,0.96
94826,2,33,lowhigh,1,0.96
94826,2,36,highlow,0,0.96
94826,2,37,lowhigh,0,0.96
94826,2,40,highlow,0,0.96
94826,2,41,lowhigh,1,0.96
94826,2,44,highlow,0,0.96
94826,2,45,lowhigh,0,0.96
94826,2,48,highlow,0,0.96
92421,2,1,lowhigh,1,0.96
92421,2,4,highlow,1,0.96
92421,2,5,lowhigh,1,0.96
92421,2,8,highlow,1,0.96
92421,2,9,lowhigh,1,0.96
92421,2,12,highlow,1,0.96
92421,2,13,lowhigh,1,0.96
92421,2,16,highlow,1,0.96
92421,2,17,lowhigh,1,0.96
92421,2,20,highlow,1,0.96
92421,2,21,lowhigh,1,0.96
92421,2,24,highlow,1,0.96
92421,2,25,lowhigh,1,0.96
92421,2,28,highlow,1,0.96
92421,2,29,lowhigh,1,0.96
92421,2,32,highlow,1,0.96
92421,2,33,lowhigh,1,0.96
92421,2,36,highlow,1,0.96
92421,2,37,lowhigh,1,0.96
92421,2,40,highlow,1,0.96
92421,2,41,lowhigh,1,0.96
92421,2,44,highlow,1,0.96
92421,2,45,lowhigh,1,0.96
92421,2,48,highlow,1,0.96
79458,3,3,highlow,0,1
79458,3,4,lowhigh,1,1
79458,3,7,highlow,0,1
79458,3,8,lowhigh,1,1
79458,3,11,highlow,0,1
79458,3,12,lowhigh,1,1
79458,3,15,highlow,1,1
79458,3,16,lowhigh,0,1
79458,3,19,highlow,1,1
79458,3,20,lowhigh,1,1
79458,3,23,highlow,1,1
79458,3,24,lowhigh,1,1
79458,3,27,highlow,0,1
79458,3,28,lowhigh,1,1
79458,3,31,highlow,1,1
79458,3,32,lowhigh,1,1
79458,3,35,highlow,0,1
79458,3,36,lowhigh,0,1
79458,3,39,highlow,1,1
79458,3,40,lowhigh,0,1
79458,3,43,highlow,1,1
79458,3,44,lowhigh,0,1
79458,3,47,highlow,0,1
79458,3,48,lowhigh,1,1
92243,1,1,highlow,1,1
92243,1,2,lowhigh,1,1
92243,1,5,highlow,0,1
92243,1,6,lowhigh,1,1
92243,1,9,highlow,1,1
92243,1,10,lowhigh,0,1
92243,1,13,highlow,1,1
92243,1,14,lowhigh,1,1
92243,1,17,highlow,1,1
92243,1,18,lowhigh,1,1
92243,1,21,highlow,1,1
92243,1,22,lowhigh,1,1
92243,1,25,highlow,0,1
92243,1,26,lowhigh,0,1
92243,1,29,highlow,1,1
92243,1,30,lowhigh,0,1
92243,1,33,highlow,1,1
92243,1,34,lowhigh,1,1
92243,1,37,highlow,1,1
92243,1,38,lowhigh,0,1
92243,1,41,highlow,1,1
92243,1,42,lowhigh,1,1
92243,1,45,highlow,0,1
92243,1,46,lowhigh,0,1
92148,4,2,highlow,1,0.96
92148,4,3,lowhigh,0,0.96
92148,4,6,highlow,0,0.96
92148,4,7,lowhigh,0,0.96
92148,4,10,highlow,0,0.96
92148,4,11,lowhigh,0,0.96
92148,4,14,highlow,0,0.96
92148,4,15,lowhigh,0,0.96
92148,4,18,highlow,0,0.96
92148,4,19,lowhigh,0,0.96
92148,4,22,highlow,0,0.96
92148,4,23,lowhigh,0,0.96
92148,4,26,highlow,0,0.96
92148,4,27,lowhigh,0,0.96
92148,4,30,highlow,0,0.96
92148,4,31,lowhigh,0,0.96
92148,4,34,highlow,0,0.96
92148,4,35,lowhigh,1,0.96
92148,4,38,highlow,0,0.96
92148,4,39,lowhigh,0,0.96
92148,4,42,highlow,0,0.96
92148,4,43,lowhigh,1,0.96
92148,4,46,highlow,0,0.96
92148,4,47,lowhigh,0,0.96
83272,3,3,highlow,1,1
83272,3,4,lowhigh,0,1
83272,3,7,highlow,1,1
83272,3,8,lowhigh,1,1
83272,3,11,highlow,1,1
83272,3,12,lowhigh,1,1
83272,3,15,highlow,1,1
83272,3,16,lowhigh,1,1
83272,3,19,highlow,1,1
83272,3,20,lowhigh,0,1
83272,3,23,highlow,1,1
83272,3,24,lowhigh,0,1
83272,3,27,highlow,1,1
83272,3,28,lowhigh,1,1
83272,3,31,highlow,1,1
83272,3,32,lowhigh,1,1
83272,3,35,highlow,1,1
83272,3,36,lowhigh,0,1
83272,3,39,highlow,1,1
83272,3,40,lowhigh,1,1
83272,3,43,highlow,1,1
83272,3,44,lowhigh,1,1
83272,3,47,highlow,0,1
83272,3,48,lowhigh,1,1
93476,4,2,highlow,0,0.96
93476,4,3,lowhigh,1,0.96
93476,4,6,highlow,1,0.96
93476,4,7,lowhigh,1,0.96
93476,4,10,highlow,0,0.96
93476,4,11,lowhigh,0,0.96
93476,4,14,highlow,0,0.96
93476,4,15,lowhigh,1,0.96
93476,4,18,highlow,1,0.96
93476,4,19,lowhigh,0,0.96
93476,4,22,highlow,1,0.96
93476,4,23,lowhigh,1,0.96
93476,4,26,highlow,0,0.96
93476,4,27,lowhigh,1,0.96
93476,4,30,highlow,0,0.96
93476,4,31,lowhigh,0,0.96
93476,4,34,highlow,0,0.96
93476,4,35,lowhigh,0,0.96
93476,4,38,highlow,1,0.96
93476,4,39,lowhigh,0,0.96
93476,4,42,highlow,1,0.96
93476,4,43,lowhigh,0,0.96
93476,4,46,highlow,0,0.96
93476,4,47,lowhigh,0,0.96
91983,1,1,highlow,1,0.92
91983,1,2,lowhigh,1,0.92
91983,1,5,highlow,1,0.92
91983,1,6,lowhigh,1,0.92
91983,1,9,highlow,1,0.92
91983,1,10,lowhigh,1,0.92
91983,1,13,highlow,1,0.92
91983,1,14,lowhigh,0,0.92
91983,1,17,highlow,1,0.92
91983,1,18,lowhigh,0,0.92
91983,1,21,highlow,1,0.92
91983,1,22,lowhigh,0,0.92
91983,1,25,highlow,1,0.92
91983,1,26,lowhigh,1,0.92
91983,1,29,highlow,0,0.92
91983,1,30,lowhigh,1,0.92
91983,1,33,highlow,0,0.92
91983,1,34,lowhigh,0,0.92
91983,1,37,highlow,1,0.92
91983,1,38,lowhigh,1,0.92
91983,1,41,highlow,0,0.92
91983,1,42,lowhigh,1,0.92
91983,1,45,highlow,1,0.92
91983,1,46,lowhigh,1,0.92
87173,2,1,lowhigh,1,0.92
87173,2,4,highlow,1,0.92
87173,2,5,lowhigh,1,0.92
87173,2,8,highlow,1,0.92
87173,2,9,lowhigh,1,0.92
87173,2,12,highlow,1,0.92
87173,2,13,lowhigh,1,0.92
87173,2,16,highlow,1,0.92
87173,2,17,lowhigh,0,0.92
87173,2,20,highlow,1,0.92
87173,2,21,lowhigh,1,0.92
87173,2,24,highlow,1,0.92
87173,2,25,lowhigh,1,0.92
87173,2,28,highlow,1,0.92
87173,2,29,lowhigh,1,0.92
87173,2,32,highlow,1,0.92
87173,2,33,lowhigh,1,0.92
87173,2,36,highlow,1,0.92
87173,2,37,lowhigh,1,0.92
87173,2,40,highlow,1,0.92
87173,2,41,lowhigh,1,0.92
87173,2,44,highlow,1,0.92
87173,2,45,lowhigh,1,0.92
87173,2,48,highlow,1,0.92
92582,3,3,highlow,0,1
92582,3,4,lowhigh,0,1
92582,3,7,highlow,0,1
92582,3,8,lowhigh,0,1
92582,3,11,highlow,0,1
92582,3,12,lowhigh,1,1
92582,3,15,highlow,0,1
92582,3,16,lowhigh,1,1
92582,3,19,highlow,1,1
92582,3,20,lowhigh,1,1
92582,3,23,highlow,0,1
92582,3,24,lowhigh,0,1
92582,3,27,highlow,0,1
92582,3,28,lowhigh,1,1
92582,3,31,highlow,0,1
92582,3,32,lowhigh,0,1
92582,3,35,highlow,0,1
92582,3,36,lowhigh,0,1
92582,3,39,highlow,0,1
92582,3,40,lowhigh,0,1
92582,3,43,highlow,0,1
92582,3,44,lowhigh,1,1
92582,3,47,highlow,0,1
92582,3,48,lowhigh,0,1
92015,4,2,highlow,1,1
92015,4,3,lowhigh,1,1
92015,4,6,highlow,0,1
92015,4,7,lowhigh,1,1
92015,4,10,highlow,0,1
92015,4,11,lowhigh,0,1
92015,4,14,highlow,1,1
92015,4,15,lowhigh,0,1
92015,4,18,highlow,1,1
92015,4,19,lowhigh,1,1
92015,4,22,highlow,0,1
92015,4,23,lowhigh,0,1
92015,4,26,highlow,0,1
92015,4,27,lowhigh,1,1
92015,4,30,highlow,1,1
92015,4,31,lowhigh,0,1
92015,4,34,highlow,1,1
92015,4,35,lowhigh,0,1
92015,4,38,highlow,0,1
92015,4,39,lowhigh,1,1
92015,4,42,highlow,1,1
92015,4,43,lowhigh,1,1
92015,4,46,highlow,0,1
92015,4,47,lowhigh,1,1
92495,2,1,lowhigh,1,0.92
92495,2,4,highlow,1,0.92
92495,2,5,lowhigh,1,0.92
92495,2,8,highlow,1,0.92
92495,2,9,lowhigh,0,0.92
92495,2,12,highlow,0,0.92
92495,2,13,lowhigh,0,0.92
92495,2,16,highlow,1,0.92
92495,2,17,lowhigh,1,0.92
92495,2,20,highlow,0,0.92
92495,2,21,lowhigh,0,0.92
92495,2,24,highlow,0,0.92
92495,2,25,lowhigh,1,0.92
92495,2,28,highlow,1,0.92
92495,2,29,lowhigh,0,0.92
92495,2,32,highlow,1,0.92
92495,2,33,lowhigh,1,0.92
92495,2,36,highlow,0,0.92
92495,2,37,lowhigh,0,0.92
92495,2,40,highlow,1,0.92
92495,2,41,lowhigh,0,0.92
92495,2,44,highlow,1,0.92
92495,2,45,lowhigh,1,0.92
92495,2,48,highlow,0,0.92
88852,3,3,highlow,1,1
88852,3,4,lowhigh,0,1
88852,3,7,highlow,1,1
88852,3,8,lowhigh,0,1
88852,3,11,highlow,1,1
88852,3,12,lowhigh,1,1
88852,3,15,highlow,1,1
88852,3,16,lowhigh,0,1
88852,3,19,highlow,1,1
88852,3,20,lowhigh,1,1
88852,3,23,highlow,1,1
88852,3,24,lowhigh,0,1
88852,3,27,highlow,1,1
88852,3,28,lowhigh,1,1
88852,3,31,highlow,0,1
88852,3,32,lowhigh,0,1
88852,3,35,highlow,0,1
88852,3,36,lowhigh,0,1
88852,3,39,highlow,1,1
88852,3,40,lowhigh,1,1
88852,3,43,highlow,1,1
88852,3,44,lowhigh,0,1
88852,3,47,highlow,0,1
88852,3,48,lowhigh,0,1
86997,4,2,highlow,1,0.96
86997,4,3,lowhigh,1,0.96
86997,4,6,highlow,1,0.96
86997,4,7,lowhigh,1,0.96
86997,4,10,highlow,1,0.96
86997,4,11,lowhigh,1,0.96
86997,4,14,highlow,1,0.96
86997,4,15,lowhigh,1,0.96
86997,4,18,highlow,1,0.96
86997,4,19,lowhigh,0,0.96
86997,4,22,highlow,1,0.96
86997,4,23,lowhigh,1,0.96
86997,4,26,highlow,1,0.96
86997,4,27,lowhigh,1,0.96
86997,4,30,highlow,1,0.96
86997,4,31,lowhigh,1,0.96
86997,4,34,highlow,1,0.96
86997,4,35,lowhigh,1,0.96
86997,4,38,highlow,1,0.96
86997,4,39,lowhigh,1,0.96
86997,4,42,highlow,1,0.96
86997,4,43,lowhigh,1,0.96
86997,4,46,highlow,1,0.96
86997,4,47,lowhigh,1,0.96
88244,2,1,lowhigh,0,1
88244,2,4,highlow,0,1
88244,2,5,lowhigh,1,1
88244,2,8,highlow,1,1
88244,2,9,lowhigh,0,1
88244,2,12,highlow,0,1
88244,2,13,lowhigh,1,1
88244,2,16,highlow,0,1
88244,2,17,lowhigh,0,1
88244,2,20,highlow,1,1
88244,2,21,lowhigh,1,1
88244,2,24,highlow,0,1
88244,2,25,lowhigh,0,1
88244,2,28,highlow,0,1
88244,2,29,lowhigh,0,1
88244,2,32,highlow,0,1
88244,2,33,lowhigh,0,1
88244,2,36,highlow,0,1
88244,2,37,lowhigh,0,1
88244,2,40,highlow,0,1
88244,2,41,lowhigh,0,1
88244,2,44,highlow,0,1
88244,2,45,lowhigh,0,1
88244,2,48,highlow,0,1
90120,1,1,highlow,1,1
90120,1,2,lowhigh,1,1
90120,1,5,highlow,1,1
90120,1,6,lowhigh,1,1
90120,1,9,highlow,1,1
90120,1,10,lowhigh,1,1
90120,1,13,highlow,1,1
90120,1,14,lowhigh,1,1
90120,1,17,highlow,1,1
90120,1,18,lowhigh,1,1
90120,1,21,highlow,1,1
90120,1,22,lowhigh,1,1
90120,1,25,highlow,0,1
90120,1,26,lowhigh,1,1
90120,1,29,highlow,1,1
90120,1,30,lowhigh,1,1
90120,1,33,highlow,0,1
90120,1,34,lowhigh,0,1
90120,1,37,highlow,1,1
90120,1,38,lowhigh,1,1
90120,1,41,highlow,1,1
90120,1,42,lowhigh,1,1
90120,1,45,highlow,1,1
90120,1,46,lowhigh,1,1
91992,2,1,lowhigh,1,0.96
91992,2,4,highlow,1,0.96
91992,2,5,lowhigh,1,0.96
91992,2,8,highlow,1,0.96
91992,2,9,lowhigh,1,0.96
91992,2,12,highlow,1,0.96
91992,2,13,lowhigh,1,0.96
91992,2,16,highlow,0,0.96
91992,2,17,lowhigh,1,0.96
91992,2,20,highlow,1,0.96
91992,2,21,lowhigh,1,0.96
91992,2,24,highlow,1,0.96
91992,2,25,lowhigh,0,0.96
91992,2,28,highlow,1,0.96
91992,2,29,lowhigh,1,0.96
91992,2,32,highlow,1,0.96
91992,2,33,lowhigh,0,0.96
91992,2,36,highlow,1,0.96
91992,2,37,lowhigh,1,0.96
91992,2,40,highlow,1,0.96
91992,2,41,lowhigh,1,0.96
91992,2,44,highlow,1,0.96
91992,2,45,lowhigh,1,0.96
91992,2,48,highlow,0,0.96
94097,1,1,highlow,1,0.96
94097,1,2,lowhigh,0,0.96
94097,1,5,highlow,1,0.96
94097,1,6,lowhigh,1,0.96
94097,1,9,highlow,1,0.96
94097,1,10,lowhigh,1,0.96
94097,1,13,highlow,1,0.96
94097,1,14,lowhigh,1,0.96
94097,1,17,highlow,0,0.96
94097,1,18,lowhigh,1,0.96
94097,1,21,highlow,1,0.96
94097,1,22,lowhigh,1,0.96
94097,1,25,highlow,1,0.96
94097,1,26,lowhigh,0,0.96
94097,1,29,highlow,1,0.96
94097,1,30,lowhigh,1,0.96
94097,1,33,highlow,1,0.96
94097,1,34,lowhigh,1,0.96
94097,1,37,highlow,1,0.96
94097,1,38,lowhigh,1,0.96
94097,1,41,highlow,0,0.96
94097,1,42,lowhigh,1,0.96
94097,1,45,highlow,0,0.96
94097,1,46,lowhigh,0,0.96
90867,1,1,highlow,1,1
90867,1,2,lowhigh,1,1
90867,1,5,highlow,0,1
90867,1,6,lowhigh,1,1
90867,1,9,highlow,0,1
90867,1,10,lowhigh,1,1
90867,1,13,highlow,0,1
90867,1,14,lowhigh,0,1
90867,1,17,highlow,1,1
90867,1,18,lowhigh,0,1
90867,1,21,highlow,0,1
90867,1,22,lowhigh,0,1
90867,1,25,highlow,0,1
90867,1,26,lowhigh,0,1
90867,1,29,highlow,1,1
90867,1,30,lowhigh,1,1
90867,1,33,highlow,0,1
90867,1,34,lowhigh,1,1
90867,1,37,highlow,0,1
90867,1,38,lowhigh,0,1
90867,1,41,highlow,0,1
90867,1,42,lowhigh,0,1
90867,1,45,highlow,0,1
90867,1,46,lowhigh,0,1
